ID;Sex;Age;Height;Weight;NOC;Year;Sport;Medal
123616;M;28;168;60;RUS;2014;Biathlon;Gold
123637;M;29;165;62;URS;1964;Cross Country Skiing;Bronze
123647;M;25;182;87;FRG;1972;Bobsleigh;Gold
123647;M;25;182;87;FRG;1972;Bobsleigh;Bronze
123647;M;29;182;87;FRG;1976;Bobsleigh;Bronze
123651;M;39;187;95;FIN;2006;Curling;Silver
123656;M;33;170;73;URS;1956;Ice Hockey;Gold
123662;M;22;183;92;TCH;1984;Ice Hockey;Silver
123671;M;25;174;70;NED;2002;Speed Skating;Silver
123671;M;25;174;70;NED;2002;Speed Skating;Gold
123671;M;25;174;70;NED;2002;Speed Skating;Gold
123690;M;33;191;99;FIN;2014;Ice Hockey;Bronze
123692;F;22;173;72;FIN;1998;Ice Hockey;Bronze
123757;M;23;173;72;URS;1960;Cross Country Skiing;Bronze
123757;M;27;173;72;URS;1964;Cross Country Skiing;Bronze
123759;M;34;185;85;NOR;2002;Curling;Gold
123794;F;20;168;63;CAN;2006;Ice Hockey;Gold
123794;F;24;168;63;CAN;2010;Ice Hockey;Gold
123857;F;23;164;54;EUN;1992;Cross Country Skiing;Bronze
123857;F;23;164;54;EUN;1992;Cross Country Skiing;Bronze
123857;F;23;164;54;EUN;1992;Cross Country Skiing;Bronze
123857;F;23;164;54;EUN;1992;Cross Country Skiing;Bronze
123857;F;23;164;54;EUN;1992;Cross Country Skiing;Gold
123857;F;25;164;54;RUS;1994;Cross Country Skiing;Gold
123857;F;29;164;54;RUS;1998;Cross Country Skiing;Gold
123861;M;28;172;72;ITA;1998;Cross Country Skiing;Silver
123861;M;36;172;72;ITA;2006;Cross Country Skiing;Gold
123862;F;34;167;57;ITA;2006;Cross Country Skiing;Bronze
123865;F;21;168;60;ITA;2014;Short Track Speed Skating;Bronze
123934;M;29;179;75;CZE;2002;Freestyle Skiing;Gold
123999;F;19;166;70;FIN;2010;Ice Hockey;Bronze
124102;F;21;155;47;URS;1984;Figure Skating;Gold
124102;F;25;155;47;URS;1988;Figure Skating;Silver
124180;F;22;180;69;NED;2014;Speed Skating;Bronze
124180;F;22;180;69;NED;2014;Speed Skating;Gold
124607;F;23;166;66;NED;1988;Speed Skating;Gold
124607;F;23;166;66;NED;1988;Speed Skating;Gold
124607;F;23;166;66;NED;1988;Speed Skating;Gold
124654;M;27;180;75;NED;1976;Speed Skating;Bronze
124654;M;27;180;75;NED;1976;Speed Skating;Bronze
124654;M;27;180;75;NED;1976;Speed Skating;Bronze
124864;F;22;167;63;NED;2010;Speed Skating;Bronze
124959;M;30;192;87;NED;2002;Speed Skating;Gold
125179;F;30;173;61;ITA;1992;Cross Country Skiing;Bronze
125179;F;32;173;61;ITA;1994;Cross Country Skiing;Bronze
125180;M;32;180;70;ITA;1992;Cross Country Skiing;Bronze
125180;M;32;180;70;ITA;1992;Cross Country Skiing;Bronze
125180;M;32;180;70;ITA;1992;Cross Country Skiing;Silver
125180;M;34;180;70;ITA;1994;Cross Country Skiing;Gold
125322;M;24;185;92.5;FIN;1994;Ice Hockey;Bronze
125436;M;21;185;82;URS;1984;Biathlon;Gold
125436;M;25;185;82;URS;1988;Biathlon;Gold
125442;M;21;176;78;URS;1984;Ice Hockey;Gold
125444;M;24;170;72;URS;1984;Figure Skating;Gold
125444;M;28;170;72;URS;1988;Figure Skating;Silver
125446;M;22;183;86;URS;1972;Ice Hockey;Gold
125446;M;26;183;86;URS;1976;Ice Hockey;Gold
125446;M;30;183;86;URS;1980;Ice Hockey;Silver
125508;M;22;177;79;FIN;2014;Ice Hockey;Bronze
125535;M;26;186;77;FRA;2014;Snowboarding;Gold
125622;M;26;164;64;URS;1968;Cross Country Skiing;Silver
125622;M;30;164;64;URS;1972;Cross Country Skiing;Gold
125622;M;30;164;64;URS;1972;Cross Country Skiing;Bronze
125622;M;30;164;64;URS;1972;Cross Country Skiing;Gold
125641;M;31;182;73;EST;2002;Cross Country Skiing;Gold
125641;M;31;182;73;EST;2002;Cross Country Skiing;Silver
125641;M;35;182;73;EST;2006;Cross Country Skiing;Gold
125746;M;24;181;84;NED;1992;Speed Skating;Gold
125746;M;26;181;84;NED;1994;Speed Skating;Bronze
125746;M;30;181;84;BEL;1998;Speed Skating;Bronze
125835;F;26;169;63;URS;1988;Cross Country Skiing;Bronze
125835;F;26;169;63;URS;1988;Cross Country Skiing;Gold
125946;M;23;188;89;USA;1980;Ice Hockey;Gold
126030;M;30;181;75;NED;2006;Speed Skating;Bronze
126030;M;30;181;75;NED;2006;Speed Skating;Bronze
126047;M;21;171;71;NED;1964;Speed Skating;Silver
126047;M;25;171;71;NED;1968;Speed Skating;Gold
126047;M;25;171;71;NED;1968;Speed Skating;Silver
126047;M;29;171;71;NED;1972;Speed Skating;Silver
126168;M;23;182;83;NED;2014;Speed Skating;Silver
126168;M;23;182;83;NED;2014;Speed Skating;Gold
126187;M;27;186;85;TCH;1992;Ice Hockey;Bronze
126240;F;24;173;70;USA;2010;Ice Hockey;Silver
126240;F;28;173;70;USA;2014;Ice Hockey;Silver
126247;M;27;167;55;AUT;1992;Ski Jumping;Gold
126247;M;27;167;55;AUT;1992;Ski Jumping;Silver
126312;F;22;168;59;CAN;1998;Short Track Speed Skating;Bronze
126312;F;26;168;59;CAN;2002;Short Track Speed Skating;Bronze
126312;F;30;168;59;CAN;2006;Short Track Speed Skating;Silver
126312;F;34;168;59;CAN;2010;Short Track Speed Skating;Silver
126358;F;25;168;56;FRA;2002;Snowboarding;Silver
126365;M;24;175;80;FRA;2002;Alpine Skiing;Gold
126497;M;31;169;65;FIN;1956;Cross Country Skiing;Silver
126500;M;22;174;62;NOR;1994;Nordic Combined;Silver
126500;M;22;174;62;NOR;1994;Nordic Combined;Bronze
126500;M;26;174;62;NOR;1998;Nordic Combined;Gold
126500;M;26;174;62;NOR;1998;Nordic Combined;Gold
126507;F;21;168;74;SWE;2002;Ice Hockey;Bronze
126507;F;25;168;74;SWE;2006;Ice Hockey;Silver
126517;M;21;178;75;URS;1968;Ice Hockey;Gold
126517;M;25;178;75;URS;1972;Ice Hockey;Gold
126557;M;28;177;77;SUI;2014;Alpine Skiing;Gold
126577;M;24;183;97;LAT;2014;Bobsleigh;Silver
126690;F;25;172;65;RUS;2014;Biathlon;Silver
126690;F;25;172;65;RUS;2014;Biathlon;Silver
126789;M;30;181;82;FIN;1994;Ice Hockey;Bronze
126792;M;28;184;83.5;FIN;1988;Ice Hockey;Silver
126799;F;20;165;53;CAN;2010;Figure Skating;Gold
126799;F;24;165;53;CAN;2014;Figure Skating;Silver
126799;F;24;165;53;CAN;2014;Figure Skating;Silver
126853;F;18;167;52;NED;1980;Speed Skating;Silver
126885;F;25;166;56;CZE;2014;Biathlon;Silver
126932;F;21;164;62;ITA;2014;Short Track Speed Skating;Bronze
126951;M;28;170;74;TCH;1964;Ice Hockey;Bronze
126976;M;26;185;93;CAN;2014;Ice Hockey;Gold
126991;F;24;162;52;EUN;1992;Short Track Speed Skating;Bronze
127035;M;25;179;80;GDR;1984;Bobsleigh;Silver
127035;M;29;179;80;GDR;1988;Bobsleigh;Silver
127078;F;22;171;62;GER;2014;Ski Jumping;Gold
127093;M;26;178;80;TCH;1972;Ice Hockey;Bronze
127143;M;29;183;88;CZE;2006;Ice Hockey;Bronze
127169;M;27;175;74;FRG;1976;Ice Hockey;Bronze
127172;F;28;162;58;GER;2002;Speed Skating;Bronze
127172;F;28;162;58;GER;2002;Speed Skating;Silver
127172;F;28;162;58;GER;2002;Speed Skating;Silver
127172;F;32;162;58;GER;2006;Speed Skating;Gold
127185;M;25;176;68;RUS;2014;Biathlon;Gold
127191;M;29;176;75;URS;1964;Ice Hockey;Gold
127236;F;27;159;44;RUS;2014;Figure Skating;Gold
127236;F;27;159;44;RUS;2014;Figure Skating;Gold
127334;M;28;177;80;SUI;1998;Alpine Skiing;Bronze
127497;M;25;177;74;URS;1964;Cross Country Skiing;Bronze
127497;M;25;177;74;URS;1964;Cross Country Skiing;Bronze
127511;M;27;174;68;URS;1972;Cross Country Skiing;Gold
127575;F;28;168;70;FIN;2010;Ice Hockey;Bronze
127579;M;25;195;105;RUS;2006;Bobsleigh;Silver
127579;M;29;195;105;RUS;2010;Bobsleigh;Bronze
127579;M;33;195;105;RUS;2014;Bobsleigh;Gold
127579;M;33;195;105;RUS;2014;Bobsleigh;Gold
127589;M;30;183;83;FRG;1976;Ice Hockey;Bronze
127678;M;20;163;67;ITA;1994;Short Track Speed Skating;Silver
127678;M;20;163;67;ITA;1994;Short Track Speed Skating;Gold
127743;M;31;179;82;CZE;2006;Ice Hockey;Bronze
127754;M;31;174;68;RUS;2014;Cross Country Skiing;Silver
127754;M;31;174;68;RUS;2014;Cross Country Skiing;Silver
127754;M;31;174;68;RUS;2014;Cross Country Skiing;Silver
127768;F;33;170;67;RUS;2006;Speed Skating;Bronze
127789;F;21;164;50;AUT;1988;Alpine Skiing;Gold
127789;F;24;164;50;AUT;1992;Alpine Skiing;Silver
127789;F;24;164;50;AUT;1992;Alpine Skiing;Silver
127874;F;22;160;52;USA;2014;Figure Skating;Bronze
127967;F;21;170;65;SUI;2014;Ice Hockey;Bronze
128002;F;24;175;77;CAN;2014;Ice Hockey;Gold
128028;M;27;176;73;AUT;1968;Luge;Silver
128031;M;30;192;100;AUT;2006;Alpine Skiing;Silver
128032;M;38;180;79;CAN;2002;Curling;Silver
128076;M;27;183;79;SWE;1984;Ice Hockey;Bronze
128150;F;16;173;65;USA;2002;Ice Hockey;Silver
128150;F;20;173;65;USA;2006;Ice Hockey;Bronze
128223;F;34;166;57;SWE;2002;Biathlon;Bronze
128223;F;34;166;57;SWE;2002;Biathlon;Bronze
128224;F;25;170;59;AUT;1992;Alpine Skiing;Bronze
128234;F;20;168;60;SUI;1984;Alpine Skiing;Silver
128234;F;24;168;60;SUI;1988;Alpine Skiing;Bronze
128234;F;24;168;60;SUI;1988;Alpine Skiing;Bronze
128298;M;25;181;79;TCH;1964;Ice Hockey;Bronze
128311;F;21;180;74;GDR;1984;Luge;Gold
128311;F;25;180;74;GDR;1988;Luge;Gold
128336;M;26;181;79;SWE;1980;Ice Hockey;Bronze
128336;M;30;181;79;SWE;1984;Ice Hockey;Bronze
128405;F;24;174;66;CHN;2010;Speed Skating;Bronze
128407;F;25;164;65;CHN;2010;Curling;Bronze
128427;F;19;169;60;CHN;1998;Short Track Speed Skating;Silver
128427;F;23;169;60;CHN;2002;Short Track Speed Skating;Bronze
128427;F;23;169;60;CHN;2002;Short Track Speed Skating;Silver
128525;F;32;167;67;CHN;2006;Speed Skating;Silver
128526;F;20;167;60;CHN;2006;Short Track Speed Skating;Gold
128526;F;20;167;60;CHN;2006;Short Track Speed Skating;Silver
128526;F;20;167;60;CHN;2006;Short Track Speed Skating;Bronze
128526;F;24;167;60;CHN;2010;Short Track Speed Skating;Gold
128526;F;24;167;60;CHN;2010;Short Track Speed Skating;Gold
128526;F;24;167;60;CHN;2010;Short Track Speed Skating;Gold
128676;M;21;189;72;GER;2010;Ski Jumping;Silver
128676;M;25;189;72;GER;2014;Ski Jumping;Gold
128709;F;22;168;67;CAN;2010;Ice Hockey;Gold
128709;F;26;168;67;CAN;2014;Ice Hockey;Gold
128712;M;34;173;87;GBR;1998;Bobsleigh;Bronze
128784;F;25;173;63;GER;1992;Speed Skating;Silver
128784;F;25;173;63;GER;1992;Speed Skating;Silver
128805;M;20;185;84;CAN;1994;Ice Hockey;Silver
128810;M;20;175;73;CAN;2006;Speed Skating;Silver
128851;M;30;180;73;GER;1994;Alpine Skiing;Gold
128851;M;30;180;73;GER;1994;Alpine Skiing;Gold
128857;M;23;185;75;SWE;1980;Cross Country Skiing;Gold
128857;M;27;185;75;SWE;1984;Cross Country Skiing;Gold
128857;M;27;185;75;SWE;1984;Cross Country Skiing;Gold
128857;M;31;185;75;SWE;1988;Cross Country Skiing;Gold
128863;M;29;186;95;SUI;1998;Bobsleigh;Silver
128872;M;25;173;60;JPN;2014;Nordic Combined;Silver
128917;F;23;178;76;CAN;2014;Ice Hockey;Gold
128970;F;24;150;42;USA;1988;Figure Skating;Bronze
129056;M;30;175;65;NOR;1968;Biathlon;Silver
129071;F;22;163;66;CAN;2006;Ice Hockey;Gold
129157;M;24;193;104;CAN;2010;Ice Hockey;Gold
129157;M;28;193;104;CAN;2014;Ice Hockey;Gold
129212;M;30;190;93;SUI;1992;Bobsleigh;Gold
129212;M;30;190;93;SUI;1992;Bobsleigh;Bronze
129212;M;32;190;93;SUI;1994;Bobsleigh;Gold
129212;M;32;190;93;SUI;1994;Bobsleigh;Silver
129268;M;19;183;79;GDR;1972;Nordic Combined;Gold
129268;M;23;183;79;GDR;1976;Nordic Combined;Gold
129268;M;27;183;79;GDR;1980;Nordic Combined;Gold
129302;M;24;170;86;USA;2010;Alpine Skiing;Bronze
129302;M;27;170;86;USA;2014;Alpine Skiing;Silver
129331;M;31;180;91;USA;2002;Ice Hockey;Silver
129351;F;29;163;62;USA;2010;Ice Hockey;Silver
129373;F;26;162;55;USA;1992;Freestyle Skiing;Gold
129395;M;27;180;82;SWE;1980;Ice Hockey;Bronze
129429;M;30;181;86;GDR;1984;Bobsleigh;Silver
129442;M;19;170;54;GDR;1984;Ski Jumping;Gold
129442;M;19;170;54;GDR;1984;Ski Jumping;Silver
129442;M;29;170;54;GER;1994;Ski Jumping;Gold
129442;M;29;170;54;GER;1994;Ski Jumping;Gold
129446;M;23;175;71;FRG;1976;Ice Hockey;Bronze
129466;F;25;166;63;ITA;1994;Luge;Gold
129466;F;37;166;63;ITA;2006;Bobsleigh;Bronze
129511;M;18;183;65;GER;2014;Ski Jumping;Gold
129537;M;22;175;79;USA;1980;Ice Hockey;Gold
129586;M;25;181;78;FRG;1984;Luge;Gold
129604;F;20;167;70;USA;2002;Ice Hockey;Silver
129604;F;24;167;70;USA;2006;Ice Hockey;Bronze
129611;M;26;184;88;GER;2014;Luge;Gold
129611;M;26;184;88;GER;2014;Luge;Gold
129640;M;30;182;80;NED;2006;Speed Skating;Bronze
129640;M;30;182;80;NED;2006;Speed Skating;Bronze
129663;M;21;175;70;LIE;1980;Alpine Skiing;Silver
129663;M;25;175;70;LIE;1984;Alpine Skiing;Bronze
129665;F;19;165;57;LIE;1976;Alpine Skiing;Bronze
129665;F;23;165;57;LIE;1980;Alpine Skiing;Silver
129665;F;23;165;57;LIE;1980;Alpine Skiing;Gold
129665;F;23;165;57;LIE;1980;Alpine Skiing;Gold
129683;M;25;188;95;CAN;1994;Ice Hockey;Silver
129738;M;29;185;91;USA;2006;Snowboarding;Gold
129738;M;33;185;91;USA;2010;Snowboarding;Gold
129889;M;20;186;83;GDR;1980;Bobsleigh;Bronze
129889;M;24;186;83;GDR;1984;Bobsleigh;Gold
129922;F;36;180;81;CAN;2002;Curling;Bronze
129981;M;20;185;83;CAN;1956;Ice Hockey;Bronze
130018;M;19;175;70;USA;2006;Snowboarding;Gold
130018;M;23;175;70;USA;2010;Snowboarding;Gold
130032;M;22;175;73;USA;2010;Figure Skating;Silver
130032;M;26;175;73;USA;2014;Figure Skating;Gold
130032;M;26;175;73;USA;2014;Figure Skating;Bronze
130083;M;26;193;100;USA;2010;Ice Hockey;Silver
130114;F;27;170;59;USA;1998;Ice Hockey;Gold
130127;F;21;161;68;SWE;1992;Alpine Skiing;Gold
130127;F;23;161;68;SWE;1994;Alpine Skiing;Gold
130127;F;27;161;68;SWE;1998;Alpine Skiing;Silver
130148;F;19;178;77;CAN;1998;Ice Hockey;Silver
130148;F;23;178;77;CAN;2002;Ice Hockey;Gold
130148;F;27;178;77;CAN;2006;Ice Hockey;Gold
130148;F;31;178;77;CAN;2010;Ice Hockey;Gold
130148;F;35;178;77;CAN;2014;Ice Hockey;Gold
130153;M;34;172;72;SUI;1968;Bobsleigh;Bronze
130153;M;38;172;72;SUI;1972;Bobsleigh;Bronze
130153;M;38;172;72;SUI;1972;Bobsleigh;Gold
130167;F;31;163;61.5;FIN;1952;Cross Country Skiing;Gold
130172;M;21;180;64;AUT;1998;Ski Jumping;Bronze
130172;M;21;180;64;AUT;1998;Ski Jumping;Bronze
130172;M;29;180;64;AUT;2006;Ski Jumping;Gold
130253;F;23;160;57;ITA;2014;Biathlon;Bronze
130357;F;24;167;60;SWE;2014;Cross Country Skiing;Gold
130360;M;26;185;80;SWE;1936;Cross Country Skiing;Gold
130368;M;20;184;79;SWE;1992;Biathlon;Bronze
130402;M;27;179;82;RUS;2014;Snowboarding;Gold
130402;M;27;179;82;RUS;2014;Snowboarding;Gold
130430;F;25;173;60;GER;2002;Biathlon;Gold
130430;F;25;173;60;GER;2002;Biathlon;Silver
130430;F;25;173;60;GER;2002;Biathlon;Gold
130430;F;29;173;60;GER;2006;Biathlon;Gold
130430;F;29;173;60;GER;2006;Biathlon;Silver
130430;F;29;173;60;GER;2006;Biathlon;Silver
130430;F;33;173;60;GER;2010;Biathlon;Bronze
130459;F;17;160;57;CAN;1964;Figure Skating;Silver
130546;F;27;173;60;GBR;2010;Skeleton;Gold
130626;F;30;160;67;USA;2014;Bobsleigh;Silver
130691;M;19;180;82;USA;1960;Ice Hockey;Gold
130799;M;21;178;73;USA;2010;Freestyle Skiing;Bronze
130895;F;32;169;59;CAN;1998;Ice Hockey;Silver
130901;F;26;167;56;CAN;1988;Figure Skating;Bronze
130938;F;16;165;63;SWE;2006;Ice Hockey;Silver
130959;M;24;180;70;ITA;2014;Biathlon;Bronze
130993;M;25;180;84;FRG;1980;Luge;Bronze
130998;M;29;180;73;FRG;1980;Biathlon;Bronze
131001;M;29;195;90;AUT;1992;Bobsleigh;Gold
131004;M;20;183;77;GDR;1976;Nordic Combined;Bronze
131004;M;24;183;77;GDR;1980;Nordic Combined;Bronze
131008;M;27;178;83;FRG;1968;Luge;Bronze
131088;M;21;180;77;AUT;1980;Alpine Skiing;Silver
131113;M;23;183;84;USA;2014;Freestyle Skiing;Gold
131154;F;18;165;55;GDR;1984;Figure Skating;Gold
131154;F;22;165;55;GDR;1988;Figure Skating;Gold
131183;F;22;167;66;USA;1998;Speed Skating;Silver
131183;F;22;167;66;USA;1998;Speed Skating;Bronze
131183;F;26;167;66;USA;2002;Speed Skating;Gold
131240;F;30;170;62;POL;2010;Speed Skating;Bronze
131240;F;34;170;62;POL;2014;Speed Skating;Silver
131280;F;22;172;57;NOR;1988;Cross Country Skiing;Silver
131280;F;28;172;57;NOR;1994;Cross Country Skiing;Silver
131280;F;32;172;57;NOR;1998;Cross Country Skiing;Silver
131311;F;31;172;75;GER;2010;Speed Skating;Silver
131328;F;23;172;67;AUT;1988;Alpine Skiing;Gold
131492;M;19;178;68;USA;1968;Figure Skating;Silver
131576;M;22;182;84;CAN;1992;Ice Hockey;Silver
131603;M;28;176;77;FRG;1988;Alpine Skiing;Silver
131636;M;21;190;85;CAN;1998;Speed Skating;Silver
131639;F;24;150;40;GER;1998;Figure Skating;Bronze
131657;F;20;173;61;POL;2010;Speed Skating;Bronze
131657;F;24;173;61;POL;2014;Speed Skating;Silver
131777;M;19;182;73;CHN;2014;Short Track Speed Skating;Silver
131777;M;19;182;73;CHN;2014;Short Track Speed Skating;Bronze
131897;F;19;168;65;NED;2006;Speed Skating;Bronze
131897;F;19;168;65;NED;2006;Speed Skating;Gold
131897;F;23;168;65;NED;2010;Speed Skating;Gold
131897;F;27;168;65;NED;2014;Speed Skating;Silver
131897;F;27;168;65;NED;2014;Speed Skating;Silver
131897;F;27;168;65;NED;2014;Speed Skating;Gold
131897;F;27;168;65;NED;2014;Speed Skating;Silver
131897;F;27;168;65;NED;2014;Speed Skating;Gold
131901;M;29;170;72;GER;2006;Luge;Silver
131942;M;27;162;56;USA;1992;Figure Skating;Silver
132076;F;23;165;59;CHN;2014;Freestyle Skiing;Silver
132077;F;19;158;53;CHN;1998;Freestyle Skiing;Silver
132130;M;21;180;89;USA;1952;Ice Hockey;Silver
132157;M;20;167;60;JPN;1980;Ski Jumping;Silver
132167;M;21;175;65;RUS;2002;Figure Skating;Gold
132227;M;25;190;86;URS;1972;Ice Hockey;Gold
132227;M;29;190;86;URS;1976;Ice Hockey;Gold
132284;F;20;152;42;USA;1992;Figure Skating;Gold
132301;F;23;161;55;JPN;1994;Speed Skating;Bronze
132561;F;21;166;58;CHN;1998;Short Track Speed Skating;Silver
132561;F;25;166;58;CHN;2002;Short Track Speed Skating;Gold
132561;F;25;166;58;CHN;2002;Short Track Speed Skating;Gold
132561;F;25;166;58;CHN;2002;Short Track Speed Skating;Silver
132561;F;29;166;58;CHN;2006;Short Track Speed Skating;Bronze
132562;F;20;165;60;CHN;1998;Short Track Speed Skating;Silver
132562;F;20;165;60;CHN;1998;Short Track Speed Skating;Silver
132562;F;20;165;60;CHN;1998;Short Track Speed Skating;Silver
132562;F;24;165;60;CHN;2002;Short Track Speed Skating;Bronze
132562;F;24;165;60;CHN;2002;Short Track Speed Skating;Silver
132638;M;28;186;86;RUS;2014;Cross Country Skiing;Silver
132652;F;25;172;78;GBR;2014;Skeleton;Gold
132668;M;24;191;100;RUS;1998;Ice Hockey;Silver
132668;M;28;191;100;RUS;2002;Ice Hockey;Bronze
132671;M;25;181;93;URS;1988;Ice Hockey;Gold
132743;F;27;168;70;CHN;1992;Speed Skating;Silver
132743;F;27;168;70;CHN;1992;Speed Skating;Silver
132743;F;29;168;70;CHN;1994;Speed Skating;Bronze
132768;F;28;151;49;UKR;2006;Biathlon;Bronze
132784;M;27;182;90;RUS;2006;Bobsleigh;Silver
132790;F;23;167;65;URS;1964;Speed Skating;Silver
132790;F;23;167;65;URS;1964;Speed Skating;Silver
132791;F;25;167;58;EUN;1992;Cross Country Skiing;Silver
132791;F;25;167;58;EUN;1992;Cross Country Skiing;Gold
132791;F;25;167;58;EUN;1992;Cross Country Skiing;Silver
132791;F;25;167;58;EUN;1992;Cross Country Skiing;Gold
132791;F;25;167;58;EUN;1992;Cross Country Skiing;Gold
132791;F;27;167;58;RUS;1994;Cross Country Skiing;Gold
132791;F;27;167;58;RUS;1994;Cross Country Skiing;Silver
132791;F;27;167;58;RUS;1994;Cross Country Skiing;Gold
132791;F;27;167;58;RUS;1994;Cross Country Skiing;Gold
132818;M;23;175;70;RUS;2014;Short Track Speed Skating;Gold
133002;M;24;181;79;NED;1988;Speed Skating;Silver
133012;M;21;176;67;FIN;1984;Nordic Combined;Bronze
133014;M;22;179;65.5;FIN;1988;Ski Jumping;Gold
133016;M;25;185;84;FIN;1998;Ice Hockey;Bronze
133107;M;24;178;84;USA;2002;Ice Hockey;Silver
133234;M;34;185;91;USA;2002;Ice Hockey;Silver
133235;F;25;163;59;USA;1976;Speed Skating;Gold
133235;F;25;163;59;USA;1976;Speed Skating;Bronze
133235;F;25;163;59;USA;1976;Speed Skating;Silver
133403;M;18;179;70;CHN;1998;Short Track Speed Skating;Bronze
133424;F;24;167;65;CHN;2010;Curling;Bronze
133541;M;20;180;94;EUN;1992;Ice Hockey;Gold
133541;M;26;180;94;RUS;1998;Ice Hockey;Silver
133576;M;36;180;84;CAN;2002;Ice Hockey;Gold
133712;F;25;174;66;CZE;2010;Alpine Skiing;Bronze
133782;M;26;173;72;RUS;2014;Short Track Speed Skating;Gold
133924;M;23;184;85;ITA;1968;Bobsleigh;Gold
133925;M;20;189;76;NED;1992;Speed Skating;Silver
133925;M;22;189;76;NED;1994;Speed Skating;Bronze
133941;F;22;167;60;GDR;1984;Speed Skating;Bronze
133941;F;26;167;60;GDR;1988;Speed Skating;Bronze
133941;F;26;167;60;GDR;1988;Speed Skating;Bronze
134011;M;32;168;65;ITA;1964;Bobsleigh;Silver
134085;F;23;183;80;USA;2010;Ice Hockey;Silver
134105;F;24;175;60;RUS;2014;Snowboarding;Bronze
134116;M;24;174;69;URS;1980;Cross Country Skiing;Bronze
134116;M;28;174;69;URS;1984;Cross Country Skiing;Silver
134116;M;28;174;69;URS;1984;Cross Country Skiing;Silver
134141;M;23;178;79;URS;1976;Figure Skating;Gold
134141;M;27;178;79;URS;1980;Figure Skating;Gold
134148;M;24;179;85;URS;1964;Ice Hockey;Gold
134148;M;28;179;85;URS;1968;Ice Hockey;Gold
134154;F;27;168;66;RUS;2006;Biathlon;Gold
134154;F;31;168;66;RUS;2010;Biathlon;Silver
134154;F;31;168;66;RUS;2010;Biathlon;Gold
134154;F;35;168;66;RUS;2014;Biathlon;Silver
134276;M;29;183;91;RUS;1998;Ice Hockey;Silver
134287;F;30;170;60;GER;2010;Cross Country Skiing;Silver
134294;F;23;169;62;GER;1998;Biathlon;Gold
134326;M;27;186;88;TCH;1992;Ice Hockey;Bronze
134389;F;27;167;61;AUT;2014;Alpine Skiing;Bronze
134391;M;25;183;86;SWE;2006;Ice Hockey;Gold
134391;M;33;183;86;SWE;2014;Ice Hockey;Silver
134413;M;21;186;91;EUN;1992;Ice Hockey;Gold
134413;M;27;186;91;RUS;1998;Ice Hockey;Silver
134413;M;31;186;91;RUS;2002;Ice Hockey;Bronze
134439;F;20;167;48;CHN;2006;Figure Skating;Silver
134461;M;21;181;72;CHN;2006;Figure Skating;Silver
134463;F;25;174;65;CHN;2014;Speed Skating;Gold
134469;F;21;160;58;CHN;2010;Short Track Speed Skating;Gold
134593;F;21;171;60;CHN;1994;Short Track Speed Skating;Silver
134641;M;28;177;75;CHN;2002;Figure Skating;Bronze
134641;M;32;177;75;CHN;2006;Figure Skating;Bronze
134641;M;36;177;75;CHN;2010;Figure Skating;Gold
134718;M;24;186;95;URS;1988;Speed Skating;Bronze
134718;M;30;186;95;BLR;1994;Speed Skating;Silver
134767;M;19;178;77;EUN;1992;Ice Hockey;Gold
134767;M;25;178;77;RUS;1998;Ice Hockey;Silver
134771;M;22;190;89;URS;1976;Ice Hockey;Gold
134771;M;26;190;89;URS;1980;Ice Hockey;Silver
134821;F;27;162;60;CHN;2010;Curling;Bronze
134824;F;18;165;62;CHN;2010;Short Track Speed Skating;Gold
134824;F;18;165;62;CHN;2010;Short Track Speed Skating;Gold
134824;F;22;165;62;CHN;2014;Short Track Speed Skating;Gold
134877;F;22;156;52;URS;1968;Figure Skating;Silver
134888;M;28;176;70;EUN;1992;Figure Skating;Bronze
134888;M;30;176;70;RUS;1994;Figure Skating;Silver
134923;M;24;186;82;SVK;2006;Snowboarding;Silver
134924;M;29;180;85;CZE;2006;Ice Hockey;Bronze
134928;F;16;173;61;USA;1992;Short Track Speed Skating;Silver
134928;F;18;173;61;USA;1994;Short Track Speed Skating;Bronze
135008;M;20;173;82;URS;1968;Ice Hockey;Gold
135008;M;24;173;82;URS;1972;Ice Hockey;Gold
135014;M;31;178;75;FRG;1972;Bobsleigh;Gold
135014;M;31;178;75;FRG;1972;Bobsleigh;Bronze
135014;M;35;178;75;FRG;1976;Bobsleigh;Silver
135014;M;35;178;75;FRG;1976;Bobsleigh;Bronze
135021;M;24;180;80;AUT;1964;Alpine Skiing;Gold
135034;M;27;191;105;GER;1992;Bobsleigh;Silver
135034;M;33;191;105;GER;1998;Bobsleigh;Bronze
135034;M;33;191;105;GER;1998;Bobsleigh;Gold
135034;M;37;191;105;GER;2002;Bobsleigh;Gold
135047;M;24;183;68;URS;1980;Cross Country Skiing;Gold
135047;M;24;183;68;URS;1980;Cross Country Skiing;Gold
135047;M;24;183;68;URS;1980;Cross Country Skiing;Gold
135047;M;28;183;68;URS;1984;Cross Country Skiing;Gold
135047;M;28;183;68;URS;1984;Cross Country Skiing;Silver
135058;M;26;172;70;URS;1968;Ice Hockey;Gold
135059;M;26;169;67;ITA;1988;Biathlon;Bronze
135066;F;24;164;57;ITA;2006;Short Track Speed Skating;Bronze
135067;F;26;169;53;ITA;2006;Short Track Speed Skating;Bronze
135071;M;25;182;80;GER;1992;Speed Skating;Gold
